category,empath_day_2020-3-1.csv,empath_day_2020-3-2.csv,empath_day_2020-3-3.csv,empath_day_2020-3-4.csv,empath_day_2020-3-5.csv,empath_day_2020-3-6.csv,empath_day_2020-3-7.csv,empath_day_2020-3-8.csv,empath_day_2020-3-9.csv,empath_day_2020-3-10.csv,empath_day_2020-3-11.csv,empath_day_2020-3-12.csv,empath_day_2020-3-13.csv,empath_day_2020-3-14.csv,empath_day_2020-3-15.csv,empath_day_2020-3-16.csv,empath_day_2020-3-17.csv,empath_day_2020-3-18.csv,empath_day_2020-3-19.csv,empath_day_2020-3-20.csv,empath_day_2020-3-21.csv,empath_day_2020-3-22.csv,empath_day_2020-3-23.csv,empath_day_2020-3-24.csv,empath_day_2020-3-25.csv,empath_day_2020-3-26.csv,empath_day_2020-3-27.csv,empath_day_2020-3-28.csv,empath_day_2020-3-29.csv,empath_day_2020-3-30.csv,empath_day_2020-3-31.csv,empath_day_2020-4-1.csv,empath_day_2020-4-2.csv,empath_day_2020-4-3.csv,empath_day_2020-4-4.csv,empath_day_2020-4-5.csv,empath_day_2020-4-6.csv,empath_day_2020-4-7.csv,empath_day_2020-4-8.csv,empath_day_2020-4-9.csv,empath_day_2020-4-10.csv,empath_day_2020-4-11.csv,empath_day_2020-4-12.csv,empath_day_2020-4-13.csv,empath_day_2020-4-14.csv,empath_day_2020-4-15.csv,empath_day_2020-4-16.csv,empath_day_2020-4-17.csv,empath_day_2020-4-18.csv,empath_day_2020-4-19.csv,empath_day_2020-4-20.csv,empath_day_2020-4-21.csv,empath_day_2020-4-22.csv,empath_day_2020-4-23.csv,empath_day_2020-4-24.csv,empath_day_2020-4-25.csv,empath_day_2020-4-26.csv,empath_day_2020-4-27.csv,empath_day_2020-4-28.csv,empath_day_2020-4-29.csv,empath_day_2020-4-30.csv,empath_day_2020-5-1.csv,empath_day_2020-5-2.csv,empath_day_2020-5-3.csv,empath_day_2020-5-4.csv,empath_day_2020-5-5.csv,empath_day_2020-5-6.csv,empath_day_2020-5-7.csv,empath_day_2020-5-8.csv,empath_day_2020-5-9.csv,empath_day_2020-5-10.csv,empath_day_2020-5-11.csv,empath_day_2020-5-12.csv,empath_day_2020-5-13.csv,empath_day_2020-5-14.csv,empath_day_2020-5-15.csv,empath_day_2020-5-16.csv,empath_day_2020-5-17.csv,empath_day_2020-5-18.csv,empath_day_2020-5-19.csv,empath_day_2020-5-20.csv,empath_day_2020-5-21.csv,empath_day_2020-5-22.csv,empath_day_2020-5-23.csv,empath_day_2020-5-24.csv,empath_day_2020-5-25.csv,empath_day_2020-5-26.csv,empath_day_2020-5-27.csv,empath_day_2020-5-28.csv,empath_day_2020-5-29.csv,empath_day_2020-5-30.csv,empath_day_2020-5-31.csv,empath_day_2020-6-1.csv,empath_day_2020-6-2.csv,empath_day_2020-6-3.csv,empath_day_2020-6-4.csv,empath_day_2020-6-5.csv,empath_day_2020-6-6.csv,empath_day_2020-6-7.csv,empath_day_2020-6-8.csv,empath_day_2020-6-9.csv,empath_day_2020-6-10.csv,empath_day_2020-6-11.csv,empath_day_2020-6-12.csv,empath_day_2020-6-13.csv,empath_day_2020-6-14.csv,empath_day_2020-6-15.csv,empath_day_2020-6-16.csv,empath_day_2020-6-17.csv,empath_day_2020-6-18.csv,empath_day_2020-6-19.csv,empath_day_2020-6-20.csv,empath_day_2020-6-21.csv,empath_day_2020-6-22.csv,empath_day_2020-6-23.csv,empath_day_2020-6-24.csv,empath_day_2020-6-25.csv,empath_day_2020-6-26.csv,empath_day_2020-6-27.csv,empath_day_2020-6-28.csv
sadness,0.029835172745208173,0.033428103411356935,0.03416024559109215,0.03624594596440817,0.04166239972015677,0.04290948957249221,0.04268649453678646,0.04238562247792836,0.042571683023035475,0.04486278266962117,0.04709317129022596,0.04517148716101925,0.0467221799423147,0.043041198347222684,0.037858649043921014,0.03853821952787147,0.040546156180944634,0.04084402652525461,0.04357821325378834,0.042858114087244006,0.039855061305897735,0.03766837857343433,0.03591126840671318,0.035770167758095106,0.03581954265328991,0.0372525089461342,0.03832854128172519,0.03919794984892421,0.03923240185366969,0.039692461260985704,0.039909928084054,0.0401247028431138,0.04137750380693351,0.04369857879971979,0.04511388742537954,0.04746027791509251,0.051581677335405515,0.052379495638720956,0.05374982200904732,0.055347825881660394,0.056892845365804794,0.054234390493757195,0.05370335476294628,0.05133370260822876,0.05094305478766914,0.04868797437881145,0.04914562950388768,0.04900309853829038,0.04939239972898636,0.049101283516653445,0.04881922170939899,0.048821133303290826,0.04849632764416088,0.04858625127624666,0.04993430409783502,0.050787599182764334,0.051000091819892374,0.05163076615149527,0.052059114449426604,0.05108212291561155,0.05150048655520108,0.05171136631532189,0.051460658576841456,0.051043953039990014,0.050670318107615755,0.049798450669490874,0.05032305232437069,0.051181890212868536,0.05122869239293118,0.05101871991756539,0.05054563314267581,0.049584398624582346,0.04889469439217633,0.04817023327839517,0.04843684672993546,0.04953729556408723,0.050131015161647974,0.05069197549448949,0.05170117552874348,0.05256888691648126,0.05069186171380096,0.050712410870293045,0.05187268859937286,0.052191169778439996,0.05284401677078959,0.05689733530054993,0.057605306454282995,0.0566802283852096,0.05703435167232744,0.05674449443010626,0.05301899368430227,0.05099351934194592,0.05009245111322931,0.04973951766158485,0.049312229637222614,0.050884615878160254,0.0525829310802691,0.053095149122245444,0.05190216176511035,0.05093211727027712,0.050175973504176144,0.049397138649469624,0.049325755836770305,0.05026488295460822,0.05048346147049041,0.05007807277689423,0.04966422841470028,0.04917315799184342,0.049190823779776634,0.04957858150029104,0.0503100431377173,0.051523150210285015,0.05244043648307051,0.05278171049299722,0.052797225073388326,0.05295328982303685,0.05273437581930315,0.05318789764552695,0.05360981524897162,0.053720798718797744
nervousness,0.01158603060797581,0.015874889286036274,0.015203442831045947,0.01551183432593314,0.018518136489108068,0.02048482649122454,0.020354746053729517,0.026644852534231597,0.02950113333479481,0.030220148649414785,0.03166463930096325,0.03155036830165531,0.027952498590469103,0.025498510860407754,0.024011265197664496,0.020663836220228986,0.019556849892973106,0.019565762548944585,0.01881420838394577,0.017531404319422277,0.01748858249963307,0.01694020026146676,0.01566690833600092,0.01679476014218456,0.016860282801845587,0.016678574958591402,0.019118765039430375,0.020688399966157248,0.020356382662360027,0.022361958397154436,0.02080323846046283,0.019309354635073616,0.0185831966174905,0.01955878938586557,0.018173215869936636,0.01959140679952822,0.020126088947042736,0.02012021931606192,0.020181269377111982,0.02317750696034955,0.024977744347143692,0.02502407341771899,0.025464736508613854,0.025587864728351867,0.024944345396007248,0.02438769299121553,0.024362770270580387,0.024029519120457504,0.02391390245292159,0.024030951636177286,0.024061042446306885,0.024195507203192593,0.02425257337351159,0.02437626554433369,0.025447001984946982,0.025821473846960045,0.026067467545073456,0.02653423111533343,0.02694241886815344,0.026049321439376338,0.026636655469275048,0.02682985057073201,0.02681149993001266,0.026752151232920504,0.02671859740940575,0.025883485359519984,0.025810247730448963,0.026228941788729622,0.026163909891897714,0.02616191511554087,0.02628231402101931,0.026376356387802793,0.02503747336335853,0.024702124781628563,0.02493869742280244,0.025590598928772954,0.025627834890812592,0.026621410414523206,0.027059563632148537,0.027246894786992097,0.025649533456949557,0.024596938876501995,0.025423051980455295,0.025627564305971524,0.025697944021165858,0.027169887830440262,0.02830320896837597,0.02762280351986968,0.02795877961253971,0.028139165387575646,0.02686395092009342,0.025436676351695893,0.024955166548626777,0.02447812700275174,0.023901770263883085,0.025052537341394787,0.026621090850348264,0.027076811610831364,0.02680095968767844,0.026705008190976577,0.026362521813280717,0.025889459307678546,0.025921470099522052,0.026303762103025992,0.026429929532890216,0.026042988664155265,0.025688318283425188,0.025356919696531748,0.02521194440321379,0.025282243281805256,0.025588879934707248,0.0265028582966072,0.02773336926161704,0.02838467861157106,0.028735859993983905,0.029160900521828674,0.0288810280110227,0.028236614344898457,0.02793789212345224,0.027686839054492388
anger,0.02070881059025419,0.022783647128093252,0.018694272673406405,0.01487184124993619,0.018849017199518883,0.02159391731836688,0.022239010100229946,0.022088574070800896,0.024125182740216564,0.024291734310269784,0.0241135069090799,0.02588551212370015,0.027552124111495827,0.025404884847692148,0.024433808582360224,0.02299158353336926,0.022527088169179296,0.021916336691554753,0.022455903567621838,0.021023860377982134,0.01947605879495615,0.019094039707694226,0.01882924729187206,0.018359229590732135,0.019537395328902345,0.021152069465000818,0.02152076074750027,0.022597260868904172,0.021799585823546994,0.02397376829198771,0.02292693659355001,0.023451880991962642,0.0231263997338925,0.024781325457502744,0.022947866851253412,0.023793101963589504,0.024043009419494738,0.023107631046526342,0.024499407438302735,0.02552683057637871,0.027892243645659877,0.027890978094511784,0.02926001285696053,0.028716886424181978,0.029262777732562206,0.02840585506184543,0.0280744446720138,0.02877043020722944,0.028553510647272528,0.02828111754909657,0.028072952324229346,0.028334921880185358,0.02754449274237966,0.027701879576155344,0.02835386537346416,0.029225157910439392,0.02972706275342374,0.03028487628689394,0.030911927843309667,0.03096164636830734,0.031234104988458973,0.03162167335537265,0.03138587313129923,0.030806764985519673,0.0304071299219532,0.029725514679528824,0.02926298102383624,0.02965897145054253,0.030000228196163943,0.02996909515945183,0.02966178706681223,0.0295887090595517,0.02934806745857404,0.02931895213084059,0.030040194616066707,0.03093182003202425,0.03155973308603181,0.031948298537094,0.032001833909259925,0.03186629009370398,0.03082182940817084,0.03007654478942922,0.030752979196616306,0.031008969961314192,0.0310667774064968,0.03217228809764644,0.03266528023723591,0.03174336453128636,0.031957465523896604,0.03233976360113688,0.03173008778527949,0.031526235089278064,0.03192636932182915,0.031895248690134395,0.03166372873260389,0.03263027592789975,0.03349295050229742,0.033038687560711544,0.0324526493857426,0.03218135104560251,0.03126835679667778,0.030122317041675527,0.03057390867179663,0.031153561097508456,0.03108686663502412,0.03130191277290832,0.03149548039708469,0.030971276467088908,0.030680781017961352,0.031103716902972485,0.03155744071751963,0.03237569939423699,0.0327756413712009,0.0330736774154733,0.03291921308007981,0.03274016929539868,0.03269378086573168,0.03355101020979052,0.03430677482945627,0.03467661556365164
suffering,0.04320701781421231,0.04388999832822797,0.049667472627382026,0.05537271528279511,0.059315825485486307,0.056186704472185094,0.06599848604323821,0.06508646761482462,0.07038165015530536,0.06892330835898573,0.06940367364028799,0.06044547107482357,0.06203771979807194,0.057436492804206915,0.05464839598334115,0.053458861139596525,0.0531723613742825,0.052290477520262425,0.050528001312670094,0.0485120498520839,0.04714451431688022,0.045541814167632616,0.04346270334710303,0.04461534310507093,0.04843615260492499,0.05025112631341369,0.052639426510049034,0.05503711435321086,0.05617152996108037,0.05581307041103427,0.056271059279100755,0.05782599582787752,0.05960351868497726,0.06033608388203605,0.059615833446334095,0.06033578667443064,0.058428379921246124,0.05770084668634198,0.05757792156341687,0.061947992246476555,0.06518165564500995,0.06736724261096101,0.06929651245132805,0.07071227441218197,0.06981564227969315,0.0682090694316554,0.0683251544687004,0.06847795188169949,0.06820616571535643,0.0690605588959811,0.0694545952729218,0.06974363358299632,0.06930294374350886,0.06965726234332213,0.07043129849345432,0.07053314450435577,0.07050353919702497,0.07057613071858648,0.07067085502382547,0.06950515305359084,0.07041629788995785,0.07116509240004225,0.07165457320542216,0.0716416630189731,0.07111921587716565,0.07016489449113097,0.06929634259835099,0.06964697518587042,0.07039822588439684,0.07066638695011405,0.07023505639694835,0.07041775131584604,0.06818110529738486,0.06663024729904894,0.06737498151287519,0.06898308143601868,0.0696077654753463,0.07186810884756088,0.07279949934614804,0.07337133100328161,0.06998203990462437,0.0673157166381305,0.06866385590368379,0.06864062512029101,0.06803485813296893,0.07095723521344763,0.07412358844184035,0.07307134022196088,0.07456642923980183,0.07744776886070585,0.07714456265377345,0.07569273886270002,0.07577173776336497,0.07551861935323378,0.07353350104364376,0.07512443975024835,0.07733631479020167,0.07706959996378984,0.07548444296358453,0.07464809919028785,0.07304744190833619,0.07176081379178165,0.07245247995375227,0.07402705084567968,0.07418312848269157,0.07392529259036162,0.07311519368655992,0.07197507793298887,0.07094008701257282,0.07058323460457763,0.07088623510661363,0.07267081376381412,0.07451174695267063,0.0756474868536027,0.07655736683192157,0.07760885755185327,0.07755982724006663,0.07764796757364303,0.0782047218484376,0.07845105945979475
fear,0.012562206456156574,0.015973872151760896,0.016068709221674783,0.01719677284770952,0.01932588202842831,0.0220707821472763,0.02337955063064458,0.029516870518757787,0.03523446078326549,0.04055598655813651,0.044840233801977054,0.04418196846793557,0.04104012054081156,0.035825396614431196,0.03191632584969234,0.028553999037026885,0.02982191289203362,0.02981393841037493,0.028408450431157035,0.028609882474346676,0.027209194562531996,0.025401107807229602,0.025311209147536887,0.02760473027608784,0.026377810710586917,0.026163830431851297,0.028224405044042687,0.028314635554800644,0.027016295085642135,0.028715981705921517,0.027676938933811485,0.02575623115831107,0.024926336281073214,0.025863621735238762,0.024929443704529,0.02507699792374446,0.02517376602283499,0.024238387649866598,0.025931289342768293,0.027022232780578213,0.030262996103776543,0.03091057629103692,0.03296345208698023,0.03251709172482107,0.032795654545786215,0.031431453135147405,0.03144457989660169,0.031063302802067063,0.030804144910609885,0.030761366653976736,0.030808105965264062,0.031033496294907273,0.031367874364439344,0.03165913747667268,0.033078210544572884,0.033853247046908994,0.03415899296628554,0.03454100764618123,0.035076931812173515,0.03413842866128246,0.03470056863969226,0.03488700932062965,0.03497817967052888,0.034727209336532255,0.03441602013673059,0.03331250568125127,0.03319755873944703,0.03361167579683764,0.03365520612672676,0.03358015689952165,0.03344618533377727,0.03349959068622607,0.03241147784092346,0.03179593658590918,0.03233844196737931,0.03330772038909108,0.03324010506073514,0.03400838961237497,0.034576061405554734,0.034578722395744325,0.03326025526241302,0.03276901446615678,0.03352904275193803,0.03370545601920576,0.03365017863759666,0.03484557898102103,0.03542970731074044,0.03477883102843232,0.035222913365611494,0.035714710988486734,0.03425287223857216,0.03342048173286111,0.032747587138202305,0.03214286146649334,0.031345756551627676,0.03291852923649126,0.034313297352741946,0.03478132054083335,0.034497446054151545,0.034409067889616916,0.033749865243745264,0.032797085833877665,0.03297759050441778,0.03360769296871365,0.03382265549845791,0.03358930473689086,0.03360537241666394,0.03334359754741541,0.03326451364080563,0.03351768391448255,0.03406348843889933,0.034850419285110665,0.03594150690751135,0.03632549075856055,0.03646921163258364,0.036425399852860196,0.03589758948942392,0.035388196181712905,0.035299677404304244,0.03487440718114154
shame,0.01136021855308611,0.014771884248690434,0.018155670903217958,0.02027383353915368,0.02240294271987247,0.01934871221989689,0.019218631782401865,0.019989616433225738,0.02079923123761073,0.024865526886958745,0.02930254047467633,0.027845987596173762,0.02634559937618973,0.02542535397741672,0.02152540741919777,0.019076432504860324,0.019311728056799073,0.018098199583208678,0.018105143290167908,0.018243780728800455,0.018352907301811657,0.018809550189273487,0.02085433606701131,0.020200951081518616,0.021469171659981225,0.02226545892675149,0.021254971708049283,0.020076648961658117,0.021159108723661446,0.020754071222963456,0.020498282882363054,0.02205185664713563,0.02385792086244725,0.022852975736431108,0.021758145515647916,0.023411866387609837,0.02395730054613441,0.023534536612157222,0.02835254143016204,0.030522621558619453,0.032020922454510714,0.03185981685229778,0.03183157382942231,0.028905236198896782,0.028299551274678703,0.027025069401353213,0.027517914364000605,0.026889925074201383,0.026664355974513623,0.026579666290175302,0.026565554778588865,0.02616637778065157,0.0264240216079261,0.026862954917424638,0.028121744217010886,0.028677904186164352,0.029029112443427017,0.029493339757183976,0.0295861136459066,0.0287573649629847,0.029269782395883334,0.029801994010713463,0.029793475204809634,0.030076632276833673,0.029761605149874668,0.028987191602489346,0.02853529195011833,0.02901244314244491,0.029241504027337117,0.029361987361811406,0.02923700098866801,0.02900955057141544,0.027859671507134406,0.027222738191891412,0.02751658865447796,0.02843491114858085,0.02890035747750839,0.029991641810015228,0.030373874337651742,0.030726645961910957,0.02970611517584877,0.028969911701801524,0.02970588258729927,0.030194165701070592,0.03063878885327511,0.032101434923858654,0.033560920787557014,0.03310018597780472,0.033370505205369556,0.03311415140254017,0.0310832765393071,0.029767405924194155,0.029144373818234096,0.029026077351608053,0.02881672709537153,0.030453437938093554,0.03164528822787208,0.032299774027593625,0.031375921286726255,0.030797706728944843,0.02992095273656335,0.029140202572637122,0.02885575842755968,0.029504284730571803,0.029913005740099273,0.029764647689080718,0.02935733905486737,0.028830817464112524,0.02891337914577058,0.028749148872000738,0.02918758147870164,0.029969746572688298,0.0305637363358435,0.030499730139282373,0.03098544880925272,0.03102363548721447,0.030806950830926678,0.031094234590923753,0.03136006387893838,0.030849130660837137
torment,0.02311636856907071,0.020805240194629072,0.02374139587916304,0.023879360495296785,0.02055795017337548,0.020072789891396416,0.024315004975417755,0.02171293177888719,0.02129555271824151,0.021445855354630998,0.018073113962590124,0.012221151237468208,0.010065710143015926,0.008531967811727582,0.009866708879781126,0.01216269448618032,0.012727769555214572,0.013220311069427913,0.013203564482055657,0.011609233937781384,0.011924872190098596,0.011525052930311922,0.010881051622695054,0.009705212884211126,0.010956975164275469,0.01040343273830037,0.011885025484640767,0.013680549988647095,0.015985500241619276,0.014508625104575231,0.014679358369677568,0.014699255016138694,0.015703965712424335,0.01586316494030808,0.01659394656070637,0.017314456597177313,0.01736821665222761,0.015623280713982148,0.015679380770082206,0.016404708604095083,0.016099953822485514,0.01578881505784837,0.015667804390072537,0.014983471744738339,0.014875397508440582,0.014503072479579233,0.014627536397517103,0.014571851322423633,0.014491619907445547,0.014347587265598368,0.014057978709688605,0.014007274963431321,0.014022044647471366,0.014125076631100863,0.014085300229806579,0.014206382047310683,0.01448309592784279,0.014852716440618004,0.015415043219233655,0.015665675009959874,0.015754847229914718,0.015504577158485435,0.014875618033457196,0.014201625865026313,0.013919178672137936,0.01381053571960013,0.013666785794408725,0.013971973981083081,0.014144504696294476,0.013944109837357329,0.013651105022260605,0.01368748407416397,0.013767202214709187,0.013631063398835705,0.013928266003438475,0.014159715178617003,0.014127062005201365,0.014147441148998779,0.014282393268151592,0.014582778619135015,0.01471269523430399,0.015157221443617544,0.01543972490733495,0.015551992398159006,0.015877060786600505,0.01753910319671914,0.017734289193119927,0.017552386512574285,0.01785367803685877,0.01780886740928112,0.01670921730373421,0.01708938738336116,0.017569737430726068,0.01807877442062257,0.018314743296109298,0.018175513400975573,0.017607261408143195,0.016988920191707182,0.016108264070771653,0.015304644007418298,0.014736346252167052,0.01443030976072056,0.01437704865800119,0.014611258682250695,0.014838630784397759,0.014983320382765404,0.015054751831549373,0.015012267715671282,0.014862934506893917,0.014840853413233929,0.014919547422636516,0.015171795956626427,0.015221335748025453,0.015338885763931782,0.015549025437747464,0.01573061014670931,0.015734164284210726,0.016251432510984404,0.0165945858840489,0.016514253110359832
neglect,0.020031374425585096,0.022426661536350943,0.02054130058646285,0.02050883832384314,0.02088356153964965,0.022791641574815627,0.02552067605940508,0.02797701435242626,0.031034441688240398,0.031335046961019374,0.030776601103957753,0.026617780509426665,0.02501787674423961,0.0191896558853439,0.018432346744192425,0.020467047240404934,0.019262529078148537,0.02113043413490808,0.021379999132089753,0.020571008901951605,0.018230312978312582,0.01923191499383981,0.017666043794101333,0.019087855284905957,0.020266021023076165,0.019839814402315872,0.02073150109665714,0.02281306885178156,0.022719715032471215,0.022827307374620305,0.023874450630111108,0.022121637843926466,0.020821908300739135,0.02222485149646464,0.022457983016506932,0.022125011608616955,0.024534076475499378,0.023263075613115136,0.02405507640511593,0.024907444838596717,0.02680415448419666,0.026017940156902217,0.027687259679571433,0.026820489134094933,0.027092269654007087,0.025941880624069803,0.02587587837529768,0.025360906503110278,0.025219315223562445,0.02516883559917619,0.02511641207866047,0.025352514197073708,0.025528832534271434,0.025904024246640872,0.027070280214626773,0.0275465392203799,0.0278078305890838,0.02837722126148003,0.0287118526475216,0.02785076236415452,0.028308447078762032,0.028560294142364565,0.028214192366818446,0.028282985147644053,0.02802670066507329,0.02730343214492299,0.02703559948149807,0.027567853745449462,0.027530264923809916,0.02774772494558349,0.027911423546224758,0.02820848727034016,0.027017344739876253,0.026661269048268654,0.027161714977387348,0.028131656324999352,0.02821929585638904,0.02948874436079489,0.029931593870038055,0.029727902676812128,0.027410298294065154,0.026280285425898303,0.026821138746930973,0.02697859585472691,0.02732057270114506,0.029143669722693683,0.03051850513920639,0.0299091825743044,0.03037495088774163,0.030659232200541023,0.02914718541072875,0.027445207458602447,0.02687688404761801,0.026466077525857324,0.025934190095431763,0.027523190478444835,0.02915319992422921,0.029774202129043248,0.029544957716742717,0.02939649455040534,0.029059514542839546,0.028542820491381342,0.02858091313967319,0.028887471940199548,0.02884319776369588,0.028210145982756854,0.027886987435108097,0.027309446663937642,0.026766439020562416,0.026597961969048317,0.026999425811396655,0.02793315980069081,0.028782681830473507,0.029690935880149927,0.030410749783627677,0.030912087840477644,0.030885914994091317,0.03131980353030679,0.0315523058154208,0.03139963235279986
disgust,0.022237384500276777,0.021819827693129755,0.017954268723439682,0.015121936309870456,0.014432104935317571,0.01550336488680154,0.01832531396960172,0.020168155330107566,0.02097777013449256,0.022801712938246066,0.02348576667805103,0.022924068385678217,0.02336368650844322,0.021829944177154878,0.02055646563859207,0.019078141988851632,0.018418582954660628,0.01543941042440451,0.015793539479325144,0.015657348583727294,0.014957004627819953,0.013403597264025504,0.0142649898759902,0.01483257041299893,0.015323524559558523,0.016077366557923856,0.018707364373086625,0.020269480090583665,0.018301826077619713,0.02027689461666552,0.020308050321976162,0.020231189304140047,0.018486049911165335,0.020858615904220272,0.02017326292368851,0.0196047615734282,0.020303335088767478,0.019607859069220104,0.01902540848676952,0.019177558101869562,0.0215347330906235,0.02031829341321308,0.022312882715262695,0.022346586183488656,0.022508948989255265,0.021408053292911546,0.021646036305713948,0.02176219991576446,0.021794099833393817,0.02163710237452542,0.02178022491017173,0.02165659053730929,0.021602424287213366,0.021902106421337504,0.022407971245759422,0.022927049496971212,0.02331926118526744,0.023749199208878274,0.024329899917211954,0.02445842065625734,0.02481682698076544,0.02471271318697254,0.02424596556722755,0.02356902351699363,0.023025117795701405,0.0223989687849832,0.022401641323201,0.023154985776059706,0.023647366423428018,0.023751750388960387,0.02340081937856335,0.023347887366648286,0.02362454273906402,0.023245420184107496,0.0236165266898848,0.024417716955253077,0.024537162082444275,0.023986875459903207,0.024258089458313092,0.024386114365358653,0.024357825241412154,0.024794465383883857,0.025155513393221047,0.02519939897534562,0.024996613106078744,0.024963978483650312,0.024594487363598264,0.02431516001913454,0.024625474283738867,0.02528719134268359,0.025529545155588744,0.02618883978192174,0.02641529752749532,0.026411849687199847,0.02591822929616423,0.02601054182565926,0.025856359726047513,0.025571210719367514,0.025235414601008418,0.025161396650835437,0.024648543572274112,0.02410697800862495,0.02441805412145763,0.024783765257513905,0.0248194364162971,0.025095179568388998,0.025310457600405678,0.02516663386061639,0.025135905217283046,0.025725100227193085,0.026213059231140833,0.0268296429578231,0.026862676588938678,0.027045686489359025,0.026680025434754364,0.026118892939708965,0.025567531131237185,0.025956876673851367,0.026115473194043587,0.02605617969305015
health,0.0521596783884819,0.0584262673701612,0.05213287941067559,0.05189752800668272,0.05458872201111127,0.04996179073129752,0.054663269400760474,0.060495016104095925,0.06333621091451531,0.0691086445985548,0.07889417762578965,0.07791080325146361,0.09314980459656386,0.09621728925914053,0.09787007409731621,0.09218826893808127,0.0909898465155124,0.08137402889659881,0.07919043728459682,0.07462192592448198,0.07127215453774569,0.06978994786405024,0.06889259578820846,0.06572895399317939,0.06858462403224458,0.06644517203223053,0.06571052051376866,0.060895720203601275,0.06248412432561695,0.05555899089068376,0.0578240106667677,0.05707556969166849,0.05652834403518295,0.05291079033031842,0.05736444898777822,0.0598121786016316,0.0606030658115001,0.06408782057380262,0.06892810041408247,0.07234607500596257,0.0747415137108496,0.08217530782806805,0.09168770452696265,0.10182888375743945,0.10838608834262642,0.11298454072469094,0.11566304472426636,0.11403107516662596,0.11192142454810924,0.11373170104901309,0.11497172660223504,0.11413596848253163,0.11532042578721866,0.1139937748434877,0.1094820130425917,0.10840605086010133,0.1074587362209288,0.10785688215561216,0.10881027492529305,0.11107012513343278,0.11097097279532853,0.11018813682456706,0.1087396624259378,0.11007738068899496,0.1107291422292932,0.11179516560655348,0.11429500376924491,0.11621913171396955,0.11607770075425597,0.11667238835838467,0.11858018232484586,0.11701888445041206,0.10415206584473204,0.1059703803600073,0.10733116295940953,0.10672154998699915,0.10855476241134054,0.1224511420670164,0.12217760505597662,0.11784965944123807,0.10332192643144102,0.08813274277919049,0.08617551091765888,0.0862451855263959,0.08976682946967515,0.10434852770001302,0.12096586941010742,0.12187929035852196,0.1206451249909389,0.11931849848398518,0.10215929825930095,0.08436335282874949,0.07841942708691799,0.07723763659588515,0.07649602146973221,0.090106587907494,0.10330256479825513,0.10835098641975427,0.10854415412925153,0.1080996567538112,0.11165541522722691,0.11277355202108058,0.11351343401398309,0.11380651741184139,0.11171250820660582,0.10350230566411882,0.09648923676528742,0.08878269734581326,0.08159034714154281,0.07491509537250063,0.07315157609029557,0.08070555040804445,0.09009818496534117,0.10070337387479893,0.11344805563051956,0.12532163767611207,0.12909245455715312,0.12984632266784435,0.12935264831481502,0.12981144556469454
